id,id_index,kode_provinsi,nama_provinsi,periode_update,cara_keluar,kategori,jumlah,satuan,tahun
383,1147,35,JAWA TIMUR,2023-02,PULANG PAKSA,NON RUJUKAN,34,PASIEN,2023
383,1148,35,JAWA TIMUR,2023-02,PULANG PAKSA,RUJUKAN,24,PASIEN,2023
383,1149,35,JAWA TIMUR,2023-02,PULANG PAKSA,TOTAL,58,PASIEN,2023
384,1150,35,JAWA TIMUR,2023-02,PULANG,NON RUJUKAN,141,PASIEN,2023
384,1151,35,JAWA TIMUR,2023-02,PULANG,RUJUKAN,205,PASIEN,2023
384,1152,35,JAWA TIMUR,2023-02,PULANG,TOTAL,346,PASIEN,2023
385,1153,35,JAWA TIMUR,2023-02,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
385,1154,35,JAWA TIMUR,2023-02,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
385,1155,35,JAWA TIMUR,2023-02,PULANG PAKSA,TOTAL,0,PASIEN,2023
386,1156,35,JAWA TIMUR,2023-02,DIRAWAT,NON RUJUKAN,241,PASIEN,2023
386,1157,35,JAWA TIMUR,2023-02,DIRAWAT,RUJUKAN,1139,PASIEN,2023
386,1158,35,JAWA TIMUR,2023-02,DIRAWAT,TOTAL,1380,PASIEN,2023
387,1159,35,JAWA TIMUR,2023-03,MENINGGAL,NON RUJUKAN,6,PASIEN,2023
387,1160,35,JAWA TIMUR,2023-03,MENINGGAL,RUJUKAN,18,PASIEN,2023
387,1161,35,JAWA TIMUR,2023-03,MENINGGAL,TOTAL,24,PASIEN,2023
388,1162,35,JAWA TIMUR,2023-03,MENINGGAL,NON RUJUKAN,1,PASIEN,2023
388,1163,35,JAWA TIMUR,2023-03,MENINGGAL,RUJUKAN,0,PASIEN,2023
388,1164,35,JAWA TIMUR,2023-03,MENINGGAL,TOTAL,1,PASIEN,2023
389,1165,35,JAWA TIMUR,2023-03,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
389,1166,35,JAWA TIMUR,2023-03,DIRUJUK,RUJUKAN,0,PASIEN,2023
389,1167,35,JAWA TIMUR,2023-03,DIRUJUK,TOTAL,0,PASIEN,2023
390,1168,35,JAWA TIMUR,2023-03,PULANG PAKSA,NON RUJUKAN,33,PASIEN,2023
390,1169,35,JAWA TIMUR,2023-03,PULANG PAKSA,RUJUKAN,37,PASIEN,2023
390,1170,35,JAWA TIMUR,2023-03,PULANG PAKSA,TOTAL,70,PASIEN,2023
391,1171,35,JAWA TIMUR,2023-03,PULANG,NON RUJUKAN,132,PASIEN,2023
391,1172,35,JAWA TIMUR,2023-03,PULANG,RUJUKAN,251,PASIEN,2023
391,1173,35,JAWA TIMUR,2023-03,PULANG,TOTAL,383,PASIEN,2023
392,1174,35,JAWA TIMUR,2023-03,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
392,1175,35,JAWA TIMUR,2023-03,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
392,1176,35,JAWA TIMUR,2023-03,PULANG PAKSA,TOTAL,0,PASIEN,2023
393,1177,35,JAWA TIMUR,2023-03,DIRAWAT,NON RUJUKAN,214,PASIEN,2023
393,1178,35,JAWA TIMUR,2023-03,DIRAWAT,RUJUKAN,1355,PASIEN,2023
393,1179,35,JAWA TIMUR,2023-03,DIRAWAT,TOTAL,1569,PASIEN,2023
394,1180,35,JAWA TIMUR,2023-04,MENINGGAL,NON RUJUKAN,17,PASIEN,2023
394,1181,35,JAWA TIMUR,2023-04,MENINGGAL,RUJUKAN,21,PASIEN,2023
394,1182,35,JAWA TIMUR,2023-04,MENINGGAL,TOTAL,38,PASIEN,2023
395,1183,35,JAWA TIMUR,2023-04,MENINGGAL,NON RUJUKAN,0,PASIEN,2023
395,1184,35,JAWA TIMUR,2023-04,MENINGGAL,RUJUKAN,2,PASIEN,2023
395,1185,35,JAWA TIMUR,2023-04,MENINGGAL,TOTAL,2,PASIEN,2023
396,1186,35,JAWA TIMUR,2023-04,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
396,1187,35,JAWA TIMUR,2023-04,DIRUJUK,RUJUKAN,0,PASIEN,2023
396,1188,35,JAWA TIMUR,2023-04,DIRUJUK,TOTAL,0,PASIEN,2023
397,1189,35,JAWA TIMUR,2023-04,PULANG PAKSA,NON RUJUKAN,33,PASIEN,2023
397,1190,35,JAWA TIMUR,2023-04,PULANG PAKSA,RUJUKAN,63,PASIEN,2023
397,1191,35,JAWA TIMUR,2023-04,PULANG PAKSA,TOTAL,96,PASIEN,2023
398,1192,35,JAWA TIMUR,2023-04,PULANG,NON RUJUKAN,146,PASIEN,2023
398,1193,35,JAWA TIMUR,2023-04,PULANG,RUJUKAN,275,PASIEN,2023
398,1194,35,JAWA TIMUR,2023-04,PULANG,TOTAL,421,PASIEN,2023
399,1195,35,JAWA TIMUR,2023-04,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
399,1196,35,JAWA TIMUR,2023-04,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
399,1197,35,JAWA TIMUR,2023-04,PULANG PAKSA,TOTAL,0,PASIEN,2023
400,1198,35,JAWA TIMUR,2023-04,DIRAWAT,NON RUJUKAN,261,PASIEN,2023
400,1199,35,JAWA TIMUR,2023-04,DIRAWAT,RUJUKAN,1286,PASIEN,2023
400,1200,35,JAWA TIMUR,2023-04,DIRAWAT,TOTAL,1547,PASIEN,2023
401,1201,35,JAWA TIMUR,2023-05,MENINGGAL,NON RUJUKAN,5,PASIEN,2023
401,1202,35,JAWA TIMUR,2023-05,MENINGGAL,RUJUKAN,17,PASIEN,2023
401,1203,35,JAWA TIMUR,2023-05,MENINGGAL,TOTAL,22,PASIEN,2023
402,1204,35,JAWA TIMUR,2023-05,MENINGGAL,NON RUJUKAN,0,PASIEN,2023
402,1205,35,JAWA TIMUR,2023-05,MENINGGAL,RUJUKAN,4,PASIEN,2023
402,1206,35,JAWA TIMUR,2023-05,MENINGGAL,TOTAL,4,PASIEN,2023
403,1207,35,JAWA TIMUR,2023-05,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
403,1208,35,JAWA TIMUR,2023-05,DIRUJUK,RUJUKAN,0,PASIEN,2023
403,1209,35,JAWA TIMUR,2023-05,DIRUJUK,TOTAL,0,PASIEN,2023
404,1210,35,JAWA TIMUR,2023-05,PULANG PAKSA,NON RUJUKAN,42,PASIEN,2023
404,1211,35,JAWA TIMUR,2023-05,PULANG PAKSA,RUJUKAN,54,PASIEN,2023
404,1212,35,JAWA TIMUR,2023-05,PULANG PAKSA,TOTAL,96,PASIEN,2023
405,1213,35,JAWA TIMUR,2023-05,PULANG,NON RUJUKAN,158,PASIEN,2023
405,1214,35,JAWA TIMUR,2023-05,PULANG,RUJUKAN,282,PASIEN,2023
405,1215,35,JAWA TIMUR,2023-05,PULANG,TOTAL,440,PASIEN,2023
406,1216,35,JAWA TIMUR,2023-05,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
406,1217,35,JAWA TIMUR,2023-05,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
406,1218,35,JAWA TIMUR,2023-05,PULANG PAKSA,TOTAL,0,PASIEN,2023
407,1219,35,JAWA TIMUR,2023-05,DIRAWAT,NON RUJUKAN,297,PASIEN,2023
407,1220,35,JAWA TIMUR,2023-05,DIRAWAT,RUJUKAN,1420,PASIEN,2023
407,1221,35,JAWA TIMUR,2023-05,DIRAWAT,TOTAL,1717,PASIEN,2023
408,1222,35,JAWA TIMUR,2023-06,MENINGGAL,NON RUJUKAN,8,PASIEN,2023
408,1223,35,JAWA TIMUR,2023-06,MENINGGAL,RUJUKAN,16,PASIEN,2023
408,1224,35,JAWA TIMUR,2023-06,MENINGGAL,TOTAL,24,PASIEN,2023
409,1225,35,JAWA TIMUR,2023-06,MENINGGAL,NON RUJUKAN,1,PASIEN,2023
409,1226,35,JAWA TIMUR,2023-06,MENINGGAL,RUJUKAN,4,PASIEN,2023
409,1227,35,JAWA TIMUR,2023-06,MENINGGAL,TOTAL,5,PASIEN,2023
410,1228,35,JAWA TIMUR,2023-06,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
410,1229,35,JAWA TIMUR,2023-06,DIRUJUK,RUJUKAN,0,PASIEN,2023
410,1230,35,JAWA TIMUR,2023-06,DIRUJUK,TOTAL,0,PASIEN,2023
411,1231,35,JAWA TIMUR,2023-06,PULANG PAKSA,NON RUJUKAN,37,PASIEN,2023
411,1232,35,JAWA TIMUR,2023-06,PULANG PAKSA,RUJUKAN,59,PASIEN,2023
411,1233,35,JAWA TIMUR,2023-06,PULANG PAKSA,TOTAL,96,PASIEN,2023
412,1234,35,JAWA TIMUR,2023-06,PULANG,NON RUJUKAN,169,PASIEN,2023
412,1235,35,JAWA TIMUR,2023-06,PULANG,RUJUKAN,278,PASIEN,2023
412,1236,35,JAWA TIMUR,2023-06,PULANG,TOTAL,447,PASIEN,2023
413,1237,35,JAWA TIMUR,2023-06,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
413,1238,35,JAWA TIMUR,2023-06,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
413,1239,35,JAWA TIMUR,2023-06,PULANG PAKSA,TOTAL,0,PASIEN,2023
414,1240,35,JAWA TIMUR,2023-06,DIRAWAT,NON RUJUKAN,219,PASIEN,2023
414,1241,35,JAWA TIMUR,2023-06,DIRAWAT,RUJUKAN,1349,PASIEN,2023
414,1242,35,JAWA TIMUR,2023-06,DIRAWAT,TOTAL,1568,PASIEN,2023
415,1243,35,JAWA TIMUR,2023-07,MENINGGAL,NON RUJUKAN,5,PASIEN,2023
415,1244,35,JAWA TIMUR,2023-07,MENINGGAL,RUJUKAN,23,PASIEN,2023
415,1245,35,JAWA TIMUR,2023-07,MENINGGAL,TOTAL,28,PASIEN,2023
416,1246,35,JAWA TIMUR,2023-07,MENINGGAL,NON RUJUKAN,0,PASIEN,2023
416,1247,35,JAWA TIMUR,2023-07,MENINGGAL,RUJUKAN,4,PASIEN,2023
416,1248,35,JAWA TIMUR,2023-07,MENINGGAL,TOTAL,4,PASIEN,2023
417,1249,35,JAWA TIMUR,2023-07,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
417,1250,35,JAWA TIMUR,2023-07,DIRUJUK,RUJUKAN,0,PASIEN,2023
417,1251,35,JAWA TIMUR,2023-07,DIRUJUK,TOTAL,0,PASIEN,2023
418,1252,35,JAWA TIMUR,2023-07,PULANG PAKSA,NON RUJUKAN,40,PASIEN,2023
418,1253,35,JAWA TIMUR,2023-07,PULANG PAKSA,RUJUKAN,34,PASIEN,2023
418,1254,35,JAWA TIMUR,2023-07,PULANG PAKSA,TOTAL,74,PASIEN,2023
419,1255,35,JAWA TIMUR,2023-07,PULANG,NON RUJUKAN,169,PASIEN,2023
419,1256,35,JAWA TIMUR,2023-07,PULANG,RUJUKAN,304,PASIEN,2023
419,1257,35,JAWA TIMUR,2023-07,PULANG,TOTAL,473,PASIEN,2023
420,1258,35,JAWA TIMUR,2023-07,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
420,1259,35,JAWA TIMUR,2023-07,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
420,1260,35,JAWA TIMUR,2023-07,PULANG PAKSA,TOTAL,0,PASIEN,2023
421,1261,35,JAWA TIMUR,2023-07,DIRAWAT,NON RUJUKAN,170,PASIEN,2023
421,1262,35,JAWA TIMUR,2023-07,DIRAWAT,RUJUKAN,1461,PASIEN,2023
421,1263,35,JAWA TIMUR,2023-07,DIRAWAT,TOTAL,1631,PASIEN,2023
422,1264,35,JAWA TIMUR,2023-08,MENINGGAL,NON RUJUKAN,6,PASIEN,2023
422,1265,35,JAWA TIMUR,2023-08,MENINGGAL,RUJUKAN,17,PASIEN,2023
422,1266,35,JAWA TIMUR,2023-08,MENINGGAL,TOTAL,23,PASIEN,2023
423,1267,35,JAWA TIMUR,2023-08,MENINGGAL,NON RUJUKAN,1,PASIEN,2023
423,1268,35,JAWA TIMUR,2023-08,MENINGGAL,RUJUKAN,0,PASIEN,2023
423,1269,35,JAWA TIMUR,2023-08,MENINGGAL,TOTAL,1,PASIEN,2023
424,1270,35,JAWA TIMUR,2023-08,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
424,1271,35,JAWA TIMUR,2023-08,DIRUJUK,RUJUKAN,0,PASIEN,2023
424,1272,35,JAWA TIMUR,2023-08,DIRUJUK,TOTAL,0,PASIEN,2023
425,1273,35,JAWA TIMUR,2023-08,PULANG PAKSA,NON RUJUKAN,30,PASIEN,2023
425,1274,35,JAWA TIMUR,2023-08,PULANG PAKSA,RUJUKAN,32,PASIEN,2023
425,1275,35,JAWA TIMUR,2023-08,PULANG PAKSA,TOTAL,62,PASIEN,2023
426,1276,35,JAWA TIMUR,2023-08,PULANG,NON RUJUKAN,163,PASIEN,2023
426,1277,35,JAWA TIMUR,2023-08,PULANG,RUJUKAN,310,PASIEN,2023
426,1278,35,JAWA TIMUR,2023-08,PULANG,TOTAL,473,PASIEN,2023
427,1279,35,JAWA TIMUR,2023-08,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
427,1280,35,JAWA TIMUR,2023-08,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
427,1281,35,JAWA TIMUR,2023-08,PULANG PAKSA,TOTAL,0,PASIEN,2023
428,1282,35,JAWA TIMUR,2023-08,DIRAWAT,NON RUJUKAN,127,PASIEN,2023
428,1283,35,JAWA TIMUR,2023-08,DIRAWAT,RUJUKAN,1384,PASIEN,2023
428,1284,35,JAWA TIMUR,2023-08,DIRAWAT,TOTAL,1511,PASIEN,2023
429,1285,35,JAWA TIMUR,2023-09,MENINGGAL,NON RUJUKAN,3,PASIEN,2023
429,1286,35,JAWA TIMUR,2023-09,MENINGGAL,RUJUKAN,19,PASIEN,2023
429,1287,35,JAWA TIMUR,2023-09,MENINGGAL,TOTAL,22,PASIEN,2023
430,1288,35,JAWA TIMUR,2023-09,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
430,1289,35,JAWA TIMUR,2023-09,MENINGGAL,RUJUKAN,4,PASIEN,2023
430,1290,35,JAWA TIMUR,2023-09,MENINGGAL,TOTAL,6,PASIEN,2023
431,1291,35,JAWA TIMUR,2023-09,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
431,1292,35,JAWA TIMUR,2023-09,DIRUJUK,RUJUKAN,0,PASIEN,2023
431,1293,35,JAWA TIMUR,2023-09,DIRUJUK,TOTAL,0,PASIEN,2023
432,1294,35,JAWA TIMUR,2023-09,PULANG PAKSA,NON RUJUKAN,37,PASIEN,2023
432,1295,35,JAWA TIMUR,2023-09,PULANG PAKSA,RUJUKAN,47,PASIEN,2023
432,1296,35,JAWA TIMUR,2023-09,PULANG PAKSA,TOTAL,84,PASIEN,2023
433,1297,35,JAWA TIMUR,2023-09,PULANG,NON RUJUKAN,164,PASIEN,2023
433,1298,35,JAWA TIMUR,2023-09,PULANG,RUJUKAN,325,PASIEN,2023
433,1299,35,JAWA TIMUR,2023-09,PULANG,TOTAL,489,PASIEN,2023
434,1300,35,JAWA TIMUR,2023-09,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
434,1301,35,JAWA TIMUR,2023-09,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
434,1302,35,JAWA TIMUR,2023-09,PULANG PAKSA,TOTAL,0,PASIEN,2023
435,1303,35,JAWA TIMUR,2023-09,DIRAWAT,NON RUJUKAN,138,PASIEN,2023
435,1304,35,JAWA TIMUR,2023-09,DIRAWAT,RUJUKAN,1494,PASIEN,2023
435,1305,35,JAWA TIMUR,2023-09,DIRAWAT,TOTAL,1632,PASIEN,2023
436,1306,35,JAWA TIMUR,2023-10,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
436,1307,35,JAWA TIMUR,2023-10,MENINGGAL,RUJUKAN,27,PASIEN,2023
436,1308,35,JAWA TIMUR,2023-10,MENINGGAL,TOTAL,29,PASIEN,2023
437,1309,35,JAWA TIMUR,2023-10,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
437,1310,35,JAWA TIMUR,2023-10,MENINGGAL,RUJUKAN,2,PASIEN,2023
437,1311,35,JAWA TIMUR,2023-10,MENINGGAL,TOTAL,4,PASIEN,2023
438,1312,35,JAWA TIMUR,2023-10,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
438,1313,35,JAWA TIMUR,2023-10,DIRUJUK,RUJUKAN,0,PASIEN,2023
438,1314,35,JAWA TIMUR,2023-10,DIRUJUK,TOTAL,0,PASIEN,2023
439,1315,35,JAWA TIMUR,2023-10,PULANG PAKSA,NON RUJUKAN,31,PASIEN,2023
439,1316,35,JAWA TIMUR,2023-10,PULANG PAKSA,RUJUKAN,54,PASIEN,2023
439,1317,35,JAWA TIMUR,2023-10,PULANG PAKSA,TOTAL,85,PASIEN,2023
440,1318,35,JAWA TIMUR,2023-10,PULANG,NON RUJUKAN,156,PASIEN,2023
440,1319,35,JAWA TIMUR,2023-10,PULANG,RUJUKAN,325,PASIEN,2023
440,1320,35,JAWA TIMUR,2023-10,PULANG,TOTAL,481,PASIEN,2023
441,1321,35,JAWA TIMUR,2023-10,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
441,1322,35,JAWA TIMUR,2023-10,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
441,1323,35,JAWA TIMUR,2023-10,PULANG PAKSA,TOTAL,0,PASIEN,2023
442,1324,35,JAWA TIMUR,2023-10,DIRAWAT,NON RUJUKAN,119,PASIEN,2023
442,1325,35,JAWA TIMUR,2023-10,DIRAWAT,RUJUKAN,1560,PASIEN,2023
442,1326,35,JAWA TIMUR,2023-10,DIRAWAT,TOTAL,1679,PASIEN,2023
443,1327,35,JAWA TIMUR,2023-11,MENINGGAL,NON RUJUKAN,3,PASIEN,2023
443,1328,35,JAWA TIMUR,2023-11,MENINGGAL,RUJUKAN,30,PASIEN,2023
443,1329,35,JAWA TIMUR,2023-11,MENINGGAL,TOTAL,33,PASIEN,2023
444,1330,35,JAWA TIMUR,2023-11,MENINGGAL,NON RUJUKAN,0,PASIEN,2023
444,1331,35,JAWA TIMUR,2023-11,MENINGGAL,RUJUKAN,3,PASIEN,2023
444,1332,35,JAWA TIMUR,2023-11,MENINGGAL,TOTAL,3,PASIEN,2023
445,1333,35,JAWA TIMUR,2023-11,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
445,1334,35,JAWA TIMUR,2023-11,DIRUJUK,RUJUKAN,0,PASIEN,2023
445,1335,35,JAWA TIMUR,2023-11,DIRUJUK,TOTAL,0,PASIEN,2023
446,1336,35,JAWA TIMUR,2023-11,PULANG PAKSA,NON RUJUKAN,16,PASIEN,2023
446,1337,35,JAWA TIMUR,2023-11,PULANG PAKSA,RUJUKAN,68,PASIEN,2023
446,1338,35,JAWA TIMUR,2023-11,PULANG PAKSA,TOTAL,84,PASIEN,2023
447,1339,35,JAWA TIMUR,2023-11,PULANG,NON RUJUKAN,90,PASIEN,2023
447,1340,35,JAWA TIMUR,2023-11,PULANG,RUJUKAN,382,PASIEN,2023
447,1341,35,JAWA TIMUR,2023-11,PULANG,TOTAL,472,PASIEN,2023
448,1342,35,JAWA TIMUR,2023-11,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
448,1343,35,JAWA TIMUR,2023-11,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
448,1344,35,JAWA TIMUR,2023-11,PULANG PAKSA,TOTAL,0,PASIEN,2023
449,1345,35,JAWA TIMUR,2023-11,DIRAWAT,NON RUJUKAN,83,PASIEN,2023
449,1346,35,JAWA TIMUR,2023-11,DIRAWAT,RUJUKAN,1516,PASIEN,2023
449,1347,35,JAWA TIMUR,2023-11,DIRAWAT,TOTAL,1599,PASIEN,2023
450,1348,35,JAWA TIMUR,2023-12,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
450,1349,35,JAWA TIMUR,2023-12,MENINGGAL,RUJUKAN,22,PASIEN,2023
450,1350,35,JAWA TIMUR,2023-12,MENINGGAL,TOTAL,24,PASIEN,2023
451,1351,35,JAWA TIMUR,2023-12,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
451,1352,35,JAWA TIMUR,2023-12,MENINGGAL,RUJUKAN,4,PASIEN,2023
451,1353,35,JAWA TIMUR,2023-12,MENINGGAL,TOTAL,6,PASIEN,2023
452,1354,35,JAWA TIMUR,2023-12,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
452,1355,35,JAWA TIMUR,2023-12,DIRUJUK,RUJUKAN,0,PASIEN,2023
452,1356,35,JAWA TIMUR,2023-12,DIRUJUK,TOTAL,0,PASIEN,2023
453,1357,35,JAWA TIMUR,2023-12,PULANG PAKSA,NON RUJUKAN,20,PASIEN,2023
453,1358,35,JAWA TIMUR,2023-12,PULANG PAKSA,RUJUKAN,60,PASIEN,2023
453,1359,35,JAWA TIMUR,2023-12,PULANG PAKSA,TOTAL,80,PASIEN,2023
454,1360,35,JAWA TIMUR,2023-12,PULANG,NON RUJUKAN,149,PASIEN,2023
454,1361,35,JAWA TIMUR,2023-12,PULANG,RUJUKAN,441,PASIEN,2023
454,1362,35,JAWA TIMUR,2023-12,PULANG,TOTAL,590,PASIEN,2023
455,1363,35,JAWA TIMUR,2023-12,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
455,1364,35,JAWA TIMUR,2023-12,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
455,1365,35,JAWA TIMUR,2023-12,PULANG PAKSA,TOTAL,0,PASIEN,2023
456,1366,35,JAWA TIMUR,2023-12,DIRAWAT,NON RUJUKAN,87,PASIEN,2023
456,1367,35,JAWA TIMUR,2023-12,DIRAWAT,RUJUKAN,1512,PASIEN,2023
456,1368,35,JAWA TIMUR,2023-12,DIRAWAT,TOTAL,1599,PASIEN,2023
457,1369,35,JAWA TIMUR,2024-01,MENINGGAL,NON RUJUKAN,2,PASIEN,2024
457,1370,35,JAWA TIMUR,2024-01,MENINGGAL,RUJUKAN,16,PASIEN,2024
457,1371,35,JAWA TIMUR,2024-01,MENINGGAL,TOTAL,18,PASIEN,2024
458,1372,35,JAWA TIMUR,2024-01,MENINGGAL,NON RUJUKAN,1,PASIEN,2024
458,1373,35,JAWA TIMUR,2024-01,MENINGGAL,RUJUKAN,5,PASIEN,2024
458,1374,35,JAWA TIMUR,2024-01,MENINGGAL,TOTAL,6,PASIEN,2024
459,1375,35,JAWA TIMUR,2024-01,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
459,1376,35,JAWA TIMUR,2024-01,DIRUJUK,RUJUKAN,0,PASIEN,2024
459,1377,35,JAWA TIMUR,2024-01,DIRUJUK,TOTAL,0,PASIEN,2024
460,1378,35,JAWA TIMUR,2024-01,PULANG PAKSA,NON RUJUKAN,30,PASIEN,2024
460,1379,35,JAWA TIMUR,2024-01,PULANG PAKSA,RUJUKAN,58,PASIEN,2024
460,1380,35,JAWA TIMUR,2024-01,PULANG PAKSA,TOTAL,88,PASIEN,2024
461,1381,35,JAWA TIMUR,2024-01,PULANG,NON RUJUKAN,128,PASIEN,2024
461,1382,35,JAWA TIMUR,2024-01,PULANG,RUJUKAN,1501,PASIEN,2024
461,1383,35,JAWA TIMUR,2024-01,PULANG,TOTAL,1629,PASIEN,2024
462,1384,35,JAWA TIMUR,2024-01,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
462,1385,35,JAWA TIMUR,2024-01,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
462,1386,35,JAWA TIMUR,2024-01,PULANG PAKSA,TOTAL,0,PASIEN,2024
463,1387,35,JAWA TIMUR,2024-01,DIRAWAT,NON RUJUKAN,143,PASIEN,2024
463,1388,35,JAWA TIMUR,2024-01,DIRAWAT,RUJUKAN,338,PASIEN,2024
463,1389,35,JAWA TIMUR,2024-01,DIRAWAT,TOTAL,481,PASIEN,2024
464,1390,35,JAWA TIMUR,2024-02,MENINGGAL,NON RUJUKAN,2,PASIEN,2024
464,1391,35,JAWA TIMUR,2024-02,MENINGGAL,RUJUKAN,20,PASIEN,2024
464,1392,35,JAWA TIMUR,2024-02,MENINGGAL,TOTAL,22,PASIEN,2024
465,1393,35,JAWA TIMUR,2024-02,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
465,1394,35,JAWA TIMUR,2024-02,MENINGGAL,RUJUKAN,2,PASIEN,2024
465,1395,35,JAWA TIMUR,2024-02,MENINGGAL,TOTAL,2,PASIEN,2024
466,1396,35,JAWA TIMUR,2024-02,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
466,1397,35,JAWA TIMUR,2024-02,DIRUJUK,RUJUKAN,0,PASIEN,2024
466,1398,35,JAWA TIMUR,2024-02,DIRUJUK,TOTAL,0,PASIEN,2024
467,1399,35,JAWA TIMUR,2024-02,PULANG PAKSA,NON RUJUKAN,25,PASIEN,2024
467,1400,35,JAWA TIMUR,2024-02,PULANG PAKSA,RUJUKAN,63,PASIEN,2024
467,1401,35,JAWA TIMUR,2024-02,PULANG PAKSA,TOTAL,88,PASIEN,2024
468,1402,35,JAWA TIMUR,2024-02,PULANG,NON RUJUKAN,99,PASIEN,2024
468,1403,35,JAWA TIMUR,2024-02,PULANG,RUJUKAN,332,PASIEN,2024
468,1404,35,JAWA TIMUR,2024-02,PULANG,TOTAL,431,PASIEN,2024
469,1405,35,JAWA TIMUR,2024-02,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
469,1406,35,JAWA TIMUR,2024-02,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
469,1407,35,JAWA TIMUR,2024-02,PULANG PAKSA,TOTAL,0,PASIEN,2024
470,1408,35,JAWA TIMUR,2024-02,DIRAWAT,NON RUJUKAN,91,PASIEN,2024
470,1409,35,JAWA TIMUR,2024-02,DIRAWAT,RUJUKAN,1392,PASIEN,2024
470,1410,35,JAWA TIMUR,2024-02,DIRAWAT,TOTAL,1483,PASIEN,2024
471,1411,35,JAWA TIMUR,2024-03,MENINGGAL,NON RUJUKAN,4,PASIEN,2024
471,1412,35,JAWA TIMUR,2024-03,MENINGGAL,RUJUKAN,25,PASIEN,2024
471,1413,35,JAWA TIMUR,2024-03,MENINGGAL,TOTAL,29,PASIEN,2024
472,1414,35,JAWA TIMUR,2024-03,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
472,1415,35,JAWA TIMUR,2024-03,MENINGGAL,RUJUKAN,4,PASIEN,2024
472,1416,35,JAWA TIMUR,2024-03,MENINGGAL,TOTAL,4,PASIEN,2024
473,1417,35,JAWA TIMUR,2024-03,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
473,1418,35,JAWA TIMUR,2024-03,DIRUJUK,RUJUKAN,0,PASIEN,2024
473,1419,35,JAWA TIMUR,2024-03,DIRUJUK,TOTAL,0,PASIEN,2024
474,1420,35,JAWA TIMUR,2024-03,PULANG PAKSA,NON RUJUKAN,20,PASIEN,2024
474,1421,35,JAWA TIMUR,2024-03,PULANG PAKSA,RUJUKAN,75,PASIEN,2024
474,1422,35,JAWA TIMUR,2024-03,PULANG PAKSA,TOTAL,95,PASIEN,2024
475,1423,35,JAWA TIMUR,2024-03,PULANG,NON RUJUKAN,89,PASIEN,2024
475,1424,35,JAWA TIMUR,2024-03,PULANG,RUJUKAN,452,PASIEN,2024
475,1425,35,JAWA TIMUR,2024-03,PULANG,TOTAL,541,PASIEN,2024
476,1426,35,JAWA TIMUR,2024-03,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
476,1427,35,JAWA TIMUR,2024-03,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
476,1428,35,JAWA TIMUR,2024-03,PULANG PAKSA,TOTAL,0,PASIEN,2024
477,1429,35,JAWA TIMUR,2024-03,DIRAWAT,NON RUJUKAN,74,PASIEN,2024
